"id","property_id","block_id","floor_id","room_id","bed_no","price","status"
"2569","62","","0","1297","A","170500","0"
"2570","62","","0","1297","B","170500","0"
"2571","62","","0","1298","A","170500","0"
"2572","62","","0","1298","B","170500","0"
"2573","62","","0","1299","A","170500","0"
"2574","62","","0","1299","B","170500","0"
"2575","62","","0","1300","A","148500","3"
"2576","62","","0","1300","B","148500","0"
"2577","62","","0","1300","C","148500","0"
"2578","62","","232","1305","A","170500","0"
"2579","62","","232","1305","B","170500","0"
"2601","62","","232","1306","A","170500","0"
"2602","62","","232","1306","B","170500","0"
"2603","59","","241","1346","A","0","3"
"2604","59","","241","1346","B","0","0"
"2605","59","","241","1346","C","0","0"
"2606","59","","241","1347","A","0","3"
"2607","59","","241","1347","B","0","3"
"2608","59","","241","1348","A","0","3"
"2610","59","","242","1349","A","0","0"
"2611","59","","242","1349","B","0","0"
"2612","59","","242","1349","C","0","0"
"2613","59","","242","1350","A","0","3"
"2614","59","","242","1350","B","0","3"
"2615","59","","242","1351","A","0","0"
"2616","59","","242","1351","B","0","0"
"2617","60","","235","1319","A","102000","1"
"2618","60","","235","1319","B","120000","1"
"2619","60","","235","1320","A","114000","1"
"2620","60","","235","1320","B","120000","1"
"2621","60","","235","1321","A","96000","1"
"2622","60","","235","1321","B","96000","1"
"2623","60","","235","1321","C","96000","1"
"2624","60","","235","1322","A","96000","1"
"2625","60","","235","1322","B","96000","1"
"2626","60","","235","1322","C","90000","1"
"2627","60","","235","1323","A","90000","1"
"2628","60","","235","1323","B","96000","0"
"2629","60","","235","1323","C","96000","1"
"2630","60","","235","1324","A","120000","1"
"2631","60","","235","1324","B","120000","1"
"2632","60","","235","1325","A","80400","1"
"2633","60","","235","1325","B","96000","1"
"2634","60","","235","1325","C","96000","1"
"2635","60","","236","1326","A","90000","1"
"2636","60","","236","1326","B","90000","1"
"2637","60","","236","1326","C","96000","1"
"2638","60","","236","1327","A","168000","1"
"2639","60","","236","1327","B","120000","1"
"2641","60","","236","1328","A","90000","1"
"2642","60","","236","1328","B","96000","0"
"2643","60","","236","1328","C","96000","1"
"2644","60","","236","1329","A","78000","1"
"2645","60","","236","1329","B","72000","1"
"2646","60","","236","1329","C","54000","1"
"2647","60","","236","1330","A","120000","1"
"2648","60","","236","1330","B","102000","1"
"2649","60","","236","1331","A","120000","1"
"2650","60","","236","1331","B","120000","1"
"2651","60","","236","1332","A","78000","1"
"2652","60","","236","1332","B","78000","1"
"2653","60","","236","1332","C","96000","1"
"2654","60","","237","1333","A","96000","1"
"2655","60","","237","1333","B","96000","1"
"2656","60","","237","1333","C","96000","0"
"2657","60","","237","1334","A","102000","1"
"2658","60","","237","1334","B","120000","1"
"2659","60","","237","1335","A","84000","1"
"2660","60","","237","1335","B","84000","1"
"2661","60","","237","1335","C","84000","1"
"2662","60","","237","1336","A","90000","1"
"2663","60","","237","1336","B","96000","1"
"2664","60","","237","1336","C","90000","1"
"2665","60","","237","1337","A","96000","1"
"2666","60","","237","1337","B","96000","1"
"2667","60","","237","1337","C","96000","1"
"2668","60","","237","1338","A","120000","1"
"2669","60","","237","1338","B","120000","1"
"2670","60","","237","1339","A","90000","1"
"2671","60","","237","1339","B","84000","1"
"2672","60","","237","1339","C","78000","1"
"2673","60","","238","1340","A","120000","1"
"2674","60","","238","1340","B","120000","1"
"2675","60","","238","1341","A","84000","1"
"2676","60","","238","1341","B","84000","1"
"2677","60","","238","1341","C","96000","1"
"2678","60","","238","1342","A","96000","1"
"2679","60","","238","1342","B","96000","1"
"2680","60","","238","1342","C","66000","1"
"2681","60","","238","1343","A","96000","1"
"2682","60","","238","1343","B","90000","1"
"2683","60","","238","1343","C","96000","1"
"2684","60","","238","1344","A","114000","1"
"2685","60","","238","1344","B","114000","1"
"2686","60","","238","1345","A","90000","1"
"2687","60","","238","1345","B","90000","1"
"2688","60","","238","1345","C","96000","1"
"2689","64","","243","1352","A","240000","3"
"2690","64","","243","1352","B","240000","3"
"2691","64","","243","1353","C","192000","1"
"2692","64","","243","1354","A","180000","1"
"2693","64","","243","1353","A","192000","3"
"2694","64","","243","1353","B","198000","3"
"2695","64","","243","1354","B","180000","0"
"2696","64","","243","1355","A","204000","1"
"2697","64","","243","1355","B","204000","3"
"2698","64","","244","1356","A","192000","3"
"2699","64","","244","1357","A","180000","3"
"2700","64","","244","1356","C","204000","3"
"2701","64","","244","1356","B","192000","3"
"2702","64","","244","1357","B","180000","0"
"2703","64","","244","1357","C","180000","0"
"2704","64","","244","1358","A","180000","0"
"2705","64","","244","1358","B","180000","0"
"2706","64","","244","1359","A","204000","0"
"2708","64","","244","1359","B","204000","3"
"2709","64","","244","1360","A","180000","0"
"2710","64","","245","1361","A","192000","0"
"2711","64","","245","1360","C","192000","0"
"2712","64","","245","1360","B","180000","3"
"2713","64","","245","1361","B","192000","3"
"2714","64","","245","1361","C","192000","0"
"2715","64","","245","1362","A","180000","0"
"2716","64","","245","1362","B","180000","0"
"2718","64","","245","1363","A","204000","3"
"2719","64","","245","1363","B","192000","3"
"2720","64","","246","1365","A","192000","3"
"2721","64","","246","1364","B","252000","3"
"2722","64","","246","1364","A","252000","3"
"2723","64","","246","1365","B","192000","3"
"2724","64","","246","1365","C","192000","0"
"2725","64","","246","1366","A","180000","0"
"2726","64","","246","1366","B","180000","0"
"2728","64","","246","1367","A","192000","0"
"2729","64","","246","1367","B","192000","1"
"2730","65","","247","1368","A","138000","3"
"2731","65","","247","1368","B","138000","0"
"2732","65","","247","1368","C","138000","1"
"2733","65","","247","1368","D","138000","1"
"2734","65","","247","1369","A","180000","0"
"2735","65","","247","1369","B","180000","0"
"2736","65","","248","1371","A","156000","1"
"2737","65","","247","1370","B","168000","3"
"2738","65","","247","1370","A","168000","3"
"2739","65","","248","1371","B","156000","1"
"2740","65","","248","1371","C","156000","1"
"2741","65","","248","1375","A","168000","3"
"2742","65","","248","1375","B","168000","3"
"2743","65","","248","1374","B","180000","3"
"2744","65","","248","1374","A","180000","0"
"2745","65","","248","1373","A","144000","0"
"2746","65","","248","1372","A","198000","3"
"2747","65","","249","1376","A","156000","3"
"2748","65","","249","1376","B","156000","3"
"2749","65","","249","1376","C","156000","0"
"2750","65","","249","1377","A","168000","3"
"2751","65","","249","1377","B","168000","0"
"2752","65","","249","1378","A","180000","3"
"2753","65","","249","1378","B","180000","3"
"2754","65","","249","1379","A","144000","3"
"2755","65","","249","2083","A","198000","0"
"2756","65","","249","2084","A","204000","3"
"2757","67","","250","1380","A","0","0"
"2758","67","","250","1380","B","0","0"
"2759","67","","250","1381","A","0","0"
"2760","67","","250","1381","B","0","0"
"2761","67","","250","1382","A","0","0"
"2762","67","","250","1382","B","0","0"
"2763","67","","250","1383","A","0","0"
"2764","67","","250","1383","B","0","0"
"2765","67","","250","1383","C","0","0"
"2766","67","","250","1383","D","0","0"
"2767","67","","251","1384","A","0","0"
"2768","67","","251","1384","B","0","0"
"2769","67","","251","1385","A","0","0"
"2770","67","","251","1385","B","0","0"
"2771","67","","251","1386","A","0","0"
"2772","67","","251","1386","B","0","0"
"2773","67","","251","1387","A","0","0"
"2774","67","","251","1387","B","0","0"
"2775","67","","251","1387","C","0","0"
"2776","67","","251","1387","D","0","0"
"2777","67","","252","1388","A","0","0"
"2778","67","","252","1388","B","0","0"
"2779","67","","252","1389","A","0","0"
"2780","67","","252","1389","B","0","0"
"2781","67","","252","1390","A","0","0"
"2782","67","","252","1390","B","0","0"
"2783","67","","252","1391","A","0","0"
"2784","67","","252","1391","B","0","0"
"2785","67","","252","1391","C","0","0"
"2788","70","","265","1418","A","192000","0"
"2789","70","","265","1418","B","192000","0"
"2790","70","","265","1419","A","180000","3"
"2791","70","","265","1419","B","180000","0"
"2792","70","","266","1420","A","192000","1"
"2793","70","","266","1420","B","192000","1"
"2796","69","","260","1405","A","110000","3"
"2797","69","","260","1405","B","110000","3"
"2798","69","","260","1406","A","99000","3"
"2799","69","","260","1406","B","99000","3"
"2800","69","","260","1406","C","99000","3"
"2801","69","","260","1407","A","110000","3"
"2802","69","","260","1407","B","110000","3"
"2803","69","","260","1408","A","110000","3"
"2804","69","","260","1408","B","110000","3"
"2805","69","","261","1409","A","110000","1"
"2806","69","","261","1409","B","110000","3"
"2807","69","","261","1410","A","99000","3"
"2808","69","","261","1410","B","99000","3"
"2809","69","","261","1410","C","99000","3"
"2810","69","","261","1411","A","110000","3"
"2811","69","","261","1411","B","110000","3"
"2812","69","","261","1412","A","110000","3"
"2813","69","","261","1412","B","110000","3"
"2814","69","","262","1413","A","110000","3"
"2815","69","","262","1413","B","110000","3"
"2816","69","","262","1414","A","99000","0"
"2817","69","","262","1414","B","99000","0"
"2818","69","","262","1414","C","99000","0"
"2819","69","","262","1415","A","110000","0"
"2820","69","","262","1415","B","110000","0"
"2821","69","","262","1416","A","110000","0"
"2822","69","","262","1416","B","110000","0"
"2883","14","","64","478","B","192000","1"
"2884","14","","64","478","A","192000","1"
"2885","14","","64","479","A","180000","0"
"2886","14","","64","479","B","180000","0"
"2887","14","","64","480","A","192000","3"
"2888","14","","64","480","B","192000","0"
"2889","14","","64","481","C","180000","0"
"2890","14","","64","481","B","180000","0"
"2891","14","","64","481","A","180000","0"
"2892","14","","273","1555","A","204000","0"
"2893","14","","273","1555","B","204000","0"
"2894","14","","273","1556","A","180000","0"
"2895","14","","273","1556","B","180000","0"
"2896","14","","273","1557","B","192000","0"
"2897","14","","273","1557","A","192000","0"
"2898","14","","273","1557","C","180000","0"
"2901","1","","1","5","A","216000","0"
"2902","1","","1","5","B","216000","0"
"2903","72","","274","1559","A","168000","0"
"2904","72","","274","1560","A","132000","0"
"2905","72","","274","1560","B","132000","0"
"2906","72","","274","1561","A","132000","0"
"2907","72","","274","1561","B","132000","0"
"2908","72","","274","1562","A","240000","1"
"2910","72","","274","1563","A","132000","1"
"2911","72","","274","1563","B","132000","1"
"2912","72","","274","1564","A","132000","0"
"2913","72","","274","1564","B","132000","0"
"2914","72","","274","1565","A","132000","0"
"2915","72","","274","1566","A","132000","1"
"2916","72","","274","1567","A","132000","1"
"2917","72","","274","1568","A","132000","0"
"2918","72","","274","1569","A","132000","0"
"2919","72","","274","1570","A","132000","1"
"2920","72","","274","1571","A","132000","0"
"2921","72","","274","1572","A","132000","0"
"2922","72","","274","1572","B","132000","0"
"2923","72","","274","1573","A","168000","1"
"2925","1","","3","23","C","216000","0"
"2926","1","","4","31","A","216000","0"
"2927","72","","275","1574","A","168000","1"
"2928","72","","275","1575","A","132000","1"
"2929","72","","275","1575","B","132000","0"
"2930","72","","275","1576","A","132000","0"
"2931","72","","275","1576","B","132000","0"
"2932","72","","275","1577","A","132000","0"
"2933","72","","275","1577","B","132000","0"
"2934","72","","275","1578","A","132000","0"
"2935","72","","275","1578","B","132000","0"
"2936","72","","275","1579","A","132000","0"
"2937","72","","275","1579","B","132000","0"
"2938","72","","275","1580","A","132000","0"
"2939","72","","275","1581","A","132000","0"
"2940","72","","275","1582","A","132000","0"
"2941","72","","275","1583","A","132000","0"
"2942","72","","275","1584","A","132000","0"
"2943","72","","275","1585","A","132000","1"
"2944","72","","275","1586","A","132000","1"
"2945","72","","275","1587","A","132000","1"
"2946","72","","275","1587","B","132000","1"
"2947","72","","275","1588","A","152000","1"
"2948","72","","276","1589","A","168000","1"
"2949","72","","276","1590","A","132000","0"
"2950","72","","276","1590","B","132000","0"
"2951","72","","276","1591","A","132000","0"
"2952","72","","276","1591","B","132000","0"
"2953","72","","276","1592","A","132000","0"
"2954","72","","276","1592","B","132000","0"
"2955","72","","276","1593","A","144000","1"
"2956","72","","276","1593","B","144000","1"
"2957","72","","276","1594","A","132000","0"
"2958","72","","276","1594","B","132000","0"
"2959","72","","276","1595","A","132000","0"
"2960","72","","276","1596","A","132000","0"
"2961","72","","276","1597","A","132000","0"
"2962","72","","276","1598","A","132000","0"
"2963","72","","276","1599","A","132000","0"
"2964","72","","276","1600","A","132000","1"
"2965","72","","276","1601","A","132000","1"
"2966","72","","276","1602","A","132000","1"
"2967","72","","276","1602","B","132000","0"
"2968","72","","276","1603","A","168000","1"
"2969","72","","277","1604","A","168000","0"
"2970","72","","277","1605","A","132000","0"
"2971","72","","277","1605","B","132000","0"
"2972","72","","277","1606","A","132000","0"
"2973","72","","277","1606","B","132000","0"
"2974","72","","277","1607","A","132000","0"
"2975","72","","277","1607","B","132000","0"
"2976","72","","277","1608","A","132000","0"
"2977","72","","277","1608","B","132000","0"
"2978","72","","277","1609","A","132000","0"
"2979","72","","277","1609","B","132000","0"
"2980","72","","277","1610","A","132000","0"
"2981","72","","277","1611","A","132000","0"
"2982","72","","277","1612","A","132000","0"
"2983","72","","277","1613","A","132000","0"
"2984","72","","277","1614","A","132000","0"
"2985","72","","277","1615","A","132000","0"
"2986","72","","277","1616","A","144000","1"
"2987","72","","277","1617","A","132000","0"
"2988","72","","277","1617","B","132000","0"
"2989","72","","277","1618","A","144000","1"
"2990","72","","278","1619","A","168000","0"
"2991","72","","278","1620","A","132000","0"
"2992","72","","278","1620","B","132000","0"
"2993","72","","278","1621","A","132000","0"
"2994","72","","278","1621","B","132000","0"
"2995","72","","278","1622","A","132000","0"
"2996","72","","278","1622","B","132000","0"
"2997","72","","278","1623","A","132000","0"
"2998","72","","278","1623","B","132000","0"
"2999","72","","278","1624","A","132000","0"
"3000","72","","278","1624","B","132000","0"
"3001","72","","278","1625","A","132000","0"
"3002","72","","278","1626","A","132000","0"
"3003","72","","278","1627","A","132000","0"
"3004","72","","278","1628","A","132000","0"
"3005","72","","278","1629","A","132000","0"
"3006","72","","278","1630","A","132000","0"
"3007","72","","278","1631","A","132000","0"
"3008","72","","278","1632","A","132000","0"
"3009","72","","278","1632","B","132000","0"
"3010","72","","278","1633","A","144000","1"
"3011","66","","253","1422","A","110000","0"
"3012","66","","253","1422","B","110000","0"
"3013","66","","253","1422","C","110000","0"
"3017","66","","253","1423","A","110000","0"
"3018","66","","253","1423","B","110000","0"
"3019","66","","253","1423","C","110000","0"
"3021","66","","253","1424","A","110000","0"
"3022","66","","253","1424","B","110000","0"
"3023","66","","253","1424","C","110000","0"
"3025","66","","253","1425","A","110000","0"
"3026","66","","253","1425","B","110000","0"
"3027","66","","253","1425","C","110000","0"
"3029","66","","253","1426","A","110000","0"
"3030","66","","253","1426","B","110000","0"
"3031","66","","253","1426","C","110000","0"
"3033","66","","253","1427","A","110000","0"
"3034","66","","253","1427","B","110000","0"
"3035","66","","253","1427","C","110000","0"
"3037","66","","253","1428","A","110000","0"
"3038","66","","253","1428","B","110000","0"
"3039","66","","253","1428","C","110000","0"
"3041","66","","253","1429","A","110000","0"
"3042","66","","253","1429","B","110000","0"
"3043","66","","253","1429","C","110000","0"
"3045","66","","253","1430","A","110000","0"
"3046","66","","253","1430","B","110000","0"
"3047","66","","253","1430","C","110000","0"
"3049","66","","253","1431","A","110000","0"
"3050","66","","253","1431","B","110000","0"
"3051","66","","253","1431","C","110000","0"
"3053","66","","253","1432","A","110000","0"
"3054","66","","253","1432","B","110000","0"
"3055","66","","253","1432","C","110000","0"
"3057","66","","253","1433","A","110000","0"
"3058","66","","253","1433","B","110000","0"
"3059","66","","253","1433","C","110000","0"
"3061","66","","253","1434","A","110000","0"
"3062","66","","253","1434","B","110000","0"
"3063","66","","253","1434","C","110000","0"
"3065","66","","253","1435","A","110000","0"
"3066","66","","253","1435","B","110000","0"
"3067","66","","253","1435","C","110000","0"
"3069","66","","253","1436","A","100000","0"
"3070","66","","253","1436","B","110000","0"
"3071","66","","253","1436","C","110000","0"
"3073","66","","253","1437","A","110000","0"
"3074","66","","253","1437","B","110000","0"
"3075","66","","253","1437","C","110000","0"
"3076","66","","253","1438","A","110000","0"
"3077","66","","253","1438","B","110000","0"
"3078","66","","253","1438","C","110000","0"
"3079","66","","253","1439","A","110000","0"
"3081","66","","253","1439","B","110000","0"
"3082","66","","253","1439","C","110000","0"
"3083","66","","253","1439","D","110000","0"
"3085","66","","253","1440","A","110000","0"
"3086","66","","253","1440","B","110000","0"
"3087","66","","253","1440","C","110000","0"
"3088","66","","253","1440","D","100000","0"
"3091","66","","254","1441","A","125000","0"
"3092","66","","254","1441","B","125000","0"
"3093","66","","254","1442","A","125000","0"
"3094","66","","254","1442","B","125000","0"
"3095","66","","254","1443","A","125000","0"
"3096","66","","254","1443","B","125000","0"
"3097","66","","254","1444","A","125000","0"
"3098","66","","254","1444","B","125000","0"
"3101","66","","254","1446","A","125000","0"
"3102","66","","254","1446","B","125000","0"
"3103","66","","254","1447","A","125000","1"
"3104","66","","254","1447","B","125000","0"
"3105","66","","254","1448","A","125000","0"
"3106","66","","254","1448","B","125000","0"
"3107","66","","254","1449","A","125000","0"
"3108","66","","254","1449","B","125000","0"
"3109","66","","254","1450","A","125000","0"
"3110","66","","254","1450","B","125000","0"
"3111","66","","254","1451","A","125000","0"
"3112","66","","254","1451","B","125000","0"
"3113","66","","254","1452","A","125000","0"
"3114","66","","254","1452","B","125000","0"
"3115","66","","254","1453","A","125000","0"
"3116","66","","254","1453","B","125000","0"
"3117","66","","254","1454","A","125000","0"
"3118","66","","254","1454","B","125000","0"
"3119","66","","254","1455","A","125000","0"
"3120","66","","254","1455","B","125000","0"
"3121","66","","254","1456","A","125000","0"
"3122","66","","254","1456","B","125000","0"
"3123","66","","254","1457","A","125000","0"
"3124","66","","254","1457","B","125000","0"
"3125","66","","254","1458","A","125000","0"
"3126","66","","254","1458","B","125000","0"
"3127","66","","254","1459","A","125000","0"
"3128","66","","254","1459","B","125000","0"
"3129","66","","254","1460","A","125000","0"
"3130","66","","254","1460","B","125000","0"
"3131","66","","254","1461","A","125000","0"
"3132","66","","254","1461","B","125000","0"
"3133","66","","254","1462","A","125000","0"
"3134","66","","254","1462","B","125000","0"
"3135","66","","254","1463","A","125000","0"
"3136","66","","254","1463","B","125000","0"
"3137","66","","254","1464","A","125000","0"
"3138","66","","254","1464","B","125000","0"
"3139","66","","255","1465","A","135000","0"
"3140","66","","255","1465","B","135000","0"
"3141","66","","255","1466","A","135000","0"
"3142","66","","255","1466","B","135000","0"
"3143","66","","255","1467","A","135000","0"
"3144","66","","255","1467","B","135000","3"
"3145","66","","255","1468","A","135000","0"
"3146","66","","255","1468","B","135000","0"
"3147","66","","255","1469","A","135000","3"
"3148","66","","255","1469","B","135000","3"
"3149","66","","255","1470","A","135000","0"
"3150","66","","255","1470","B","135000","0"
"3151","66","","255","1471","A","135000","3"
"3152","66","","255","1471","B","135000","3"
"3153","66","","255","1472","A","135000","3"
"3154","66","","255","1472","B","135000","0"
"3155","66","","255","1473","A","135000","0"
"3156","66","","255","1473","B","135000","0"
"3157","66","","255","1474","A","135000","0"
"3158","66","","255","1474","B","135000","0"
"3159","66","","255","1475","A","135000","0"
"3160","66","","255","1475","B","135000","0"
"3161","66","","255","1476","A","135000","0"
"3162","66","","255","1476","B","135000","0"
"3163","66","","255","1477","A","135000","0"
"3164","66","","255","1477","B","135000","0"
"3165","66","","255","1478","A","135000","0"
"3166","66","","255","1478","B","135000","0"
"3167","66","","255","1479","A","125000","0"
"3168","66","","255","1479","B","125000","0"
"3169","66","","255","1480","A","125000","0"
"3170","66","","255","1480","B","125000","0"
"3171","66","","255","1481","A","125000","0"
"3172","66","","255","1481","B","125000","0"
"3173","66","","255","1482","A","125000","0"
"3174","66","","255","1482","B","125000","0"
"3175","66","","255","1483","A","125000","0"
"3176","66","","255","1483","B","125000","0"
"3177","66","","255","1484","A","125000","0"
"3178","66","","255","1484","B","125000","0"
"3179","66","","255","1485","A","125000","0"
"3180","66","","255","1485","B","125000","0"
"3181","66","","255","1486","A","125000","0"
"3182","66","","255","1486","B","125000","0"
"3183","66","","255","1487","A","125000","0"
"3184","66","","255","1487","B","125000","0"
"3185","66","","255","1488","A","125000","1"
"3186","66","","255","1488","B","125000","1"
"3187","66","","255","1489","A","125000","0"
"3188","66","","255","1489","B","125000","0"
"3189","66","","255","1490","A","125000","0"
"3190","66","","255","1490","B","125000","0"
"3191","66","","255","1491","A","125000","0"
"3192","66","","255","1491","B","125000","0"
"3193","66","","255","1492","A","125000","0"
"3194","66","","255","1492","B","125000","0"
"3195","66","","256","1493","A","110000","0"
"3196","66","","256","1493","B","110000","0"
"3197","66","","256","1494","A","110000","0"
"3198","66","","256","1494","B","110000","0"
"3199","66","","256","1495","A","110000","0"
"3200","66","","256","1495","B","110000","0"
"3201","66","","256","1496","A","110000","0"
"3202","66","","256","1496","B","110000","0"
"3203","66","","256","1497","A","110000","0"
"3204","66","","256","1497","B","110000","0"
"3205","66","","256","1498","A","110000","0"
"3206","66","","256","1498","B","110000","0"
"3207","66","","256","1499","A","110000","0"
"3208","66","","256","1499","B","110000","0"
"3209","66","","256","1500","A","110000","0"
"3210","66","","256","1500","B","110000","0"
"3211","66","","256","1501","A","110000","0"
"3212","66","","256","1501","B","110000","0"
"3213","66","","256","1502","A","110000","0"
"3214","66","","256","1502","B","110000","0"
"3215","66","","256","1503","A","110000","0"
"3216","66","","256","1503","B","110000","0"
"3217","66","","256","1504","A","110000","0"
"3218","66","","256","1504","B","110000","0"
"3219","66","","256","1505","A","110000","0"
"3220","66","","256","1505","B","110000","0"
"3221","66","","256","1506","A","110000","0"
"3222","66","","256","1506","B","110000","0"
"3223","66","","256","1507","A","110000","0"
"3224","66","","256","1507","B","110000","0"
"3225","66","","256","1508","A","110000","0"
"3226","66","","256","1508","B","110000","0"
"3227","66","","256","1509","A","110000","0"
"3228","66","","256","1509","B","110000","0"
"3229","66","","256","1510","A","110000","0"
"3230","66","","256","1510","B","110000","0"
"3231","66","","256","1511","A","110000","1"
"3232","66","","256","1511","B","110000","1"
"3233","66","","256","1512","A","110000","0"
"3234","66","","256","1512","B","110000","0"
"3235","66","","256","1513","A","110000","0"
"3236","66","","256","1513","B","110000","0"
"3237","66","","256","1514","A","110000","0"
"3238","66","","256","1514","B","110000","0"
"3239","66","","256","1515","A","110000","0"
"3240","66","","256","1515","B","110000","0"
"3241","66","","256","1516","A","110000","0"
"3242","66","","256","1516","B","110000","0"
"3243","66","","256","1517","A","110000","0"
"3244","66","","256","1517","B","110000","0"
"3245","66","","256","1518","A","110000","0"
"3246","66","","256","1518","B","110000","0"
"3247","66","","256","1519","A","110000","0"
"3248","66","","256","1519","B","110000","0"
"3249","66","","256","1520","A","110000","0"
"3250","66","","256","1520","B","110000","0"
"3251","73","","279","1634","A","240000","1"
"3252","73","","279","1635","A","204000","1"
"3253","73","","279","1635","B","204000","3"
"3254","73","","279","1636","A","204000","1"
"3255","73","","279","1636","B","204000","0"
"3256","73","","280","1637","A","240000","1"
"3257","73","","280","1638","A","204000","1"
"3258","73","","280","1638","B","204000","3"
"3259","73","","280","1639","A","204000","1"
"3260","73","","280","1639","B","204000","1"
"3261","73","","281","1640","A","240000","1"
"3262","73","","281","1641","A","204000","1"
"3263","73","","281","1641","B","204000","0"
"3264","73","","281","1642","A","204000","0"
"3265","73","","281","1642","B","204000","1"
"3266","74","","282","1643","A","162000","0"
"3267","74","","282","1643","B","162000","0"
"3268","74","","282","1644","A","162000","0"
"3269","74","","282","1644","B","162000","0"
"3270","74","","282","1645","A","162000","0"
"3271","74","","282","1645","B","162000","0"
"3272","74","","282","1646","A","162000","0"
"3273","74","","282","1646","B","162000","0"
"3274","74","","282","1647","A","162000","0"
"3275","74","","282","1647","B","162000","0"
"3276","74","","282","1648","A","162000","0"
"3277","74","","282","1648","B","162000","0"
"3278","74","","282","1649","A","162000","0"
"3279","74","","282","1649","B","162000","0"
"3280","74","","282","1650","A","162000","0"
"3281","74","","282","1650","B","162000","0"
"3282","74","","282","1651","A","162000","0"
"3283","74","","282","1651","B","162000","0"
"3284","74","","283","1652","A","174000","0"
"3285","74","","283","1652","B","174000","0"
"3286","74","","283","1653","A","162000","0"
"3287","74","","283","1653","B","162000","0"
"3288","74","","283","1654","A","162000","0"
"3289","74","","283","1654","B","162000","0"
"3290","74","","283","1655","A","162000","0"
"3291","74","","283","1655","B","162000","0"
"3292","74","","283","1656","A","162000","0"
"3295","74","","283","1656","B","162000","0"
"3296","74","","283","1657","A","162000","0"
"3297","74","","283","1657","B","162000","0"
"3298","74","","283","1658","A","162000","0"
"3299","74","","283","1658","B","162000","0"
"3300","74","","283","1659","A","162000","1"
"3301","74","","283","1659","B","162000","0"
"3302","74","","283","1660","A","174000","0"
"3303","74","","283","1660","B","174000","0"
"3304","74","","284","1661","A","174000","0"
"3305","74","","284","1661","B","174000","0"
"3306","74","","284","1662","A","162000","1"
"3307","74","","284","1662","B","162000","0"
"3310","74","","284","1663","A","162000","0"
"3311","74","","284","1663","B","162000","0"
"3312","74","","284","1664","A","162000","0"
"3313","74","","284","1664","B","162000","0"
"3314","74","","284","1665","A","162000","0"
"3315","74","","284","1665","B","162000","0"
"3316","74","","284","1666","A","162000","0"
"3317","74","","284","1666","B","162000","0"
"3318","74","","284","1667","A","162000","0"
"3319","74","","284","1667","B","162000","0"
"3320","74","","284","1668","A","162000","0"
"3321","74","","284","1668","B","162000","0"
"3322","74","","284","1669","A","174000","3"
"3323","74","","284","1669","B","174000","1"
"3324","74","","285","1670","A","174000","0"
"3325","74","","285","1670","B","174000","0"
"3326","74","","285","1671","A","288000","1"
"3328","74","","285","1672","A","162000","1"
"3329","74","","285","1672","B","162000","0"
"3330","74","","285","1673","A","162000","0"
"3331","74","","285","1673","B","162000","1"
"3332","74","","285","1674","A","162000","0"
"3333","74","","285","1674","B","162000","0"
"3334","74","","285","1675","A","162000","0"
"3335","74","","285","1675","B","162000","0"
"3336","74","","285","1676","A","162000","0"
"3337","74","","285","1676","B","162000","0"
"3339","74","","285","1677","A","252000","1"
"3340","74","","285","1678","A","174000","1"
"3341","74","","285","1678","B","174000","1"
"3342","74","","286","1679","A","174000","0"
"3343","74","","286","1679","B","174000","0"
"3344","74","","286","1680","A","162000","0"
"3345","74","","286","1680","B","162000","0"
"3346","74","","286","1681","A","162000","0"
"3347","74","","286","1681","B","162000","1"
"3348","74","","286","1682","A","162000","0"
"3349","74","","286","1682","B","162000","0"
"3350","74","","286","1683","A","162000","0"
"3351","74","","286","1683","B","162000","0"
"3352","74","","286","1684","A","162000","0"
"3353","74","","286","1684","B","162000","0"
"3354","74","","286","1685","A","162000","0"
"3355","74","","286","1685","B","162000","0"
"3356","74","","286","1686","A","162000","0"
"3357","74","","286","1686","B","162000","0"
"3358","74","","286","1687","A","174000","0"
"3359","74","","286","1687","B","174000","0"
"3360","74","","287","1688","A","162000","0"
"3361","74","","287","1688","B","162000","0"
"3362","74","","287","1689","A","162000","1"
"3363","74","","287","1689","B","162000","0"
"3364","74","","287","1690","A","162000","0"
"3365","74","","287","1690","B","162000","0"
"3366","74","","287","1691","A","162000","0"
"3367","74","","287","1691","B","162000","0"
"3368","74","","287","1692","A","162000","1"
"3369","74","","287","1692","B","162000","0"
"3370","38","","161","884","A","180000","0"
"3371","70","","266","1421","A","180000","3"
"3372","70","","266","1421","B","180000","0"
"3373","70","","264","1417","A","180000","0"
"3374","70","","264","1417","B","180000","0"
"3375","38","","161","887","B","180000","0"
"3376","38","","162","890","A","180000","0"
"3377","38","","162","889","B","180000","0"
"3378","38","","162","892","A","180000","0"
"3379","75","","288","1709","A","144000","0"
"3380","75","","288","1709","B","144000","0"
"3381","75","","288","1710","A","144000","0"
"3382","75","","288","1710","B","144000","0"
"3383","75","","288","1711","A","144000","0"
"3384","75","","288","1711","B","144000","0"
"3385","75","","288","1712","A","144000","0"
"3386","75","","288","1712","B","144000","0"
"3387","75","","288","1713","A","150000","0"
"3388","75","","288","1713","B","150000","0"
"3389","75","","289","1714","A","156000","0"
"3390","75","","289","1714","B","156000","0"
"3391","75","","289","1715","A","144000","0"
"3392","75","","289","1715","B","144000","0"
