"id","user_id","cluster_manager_id","manager_id","property_id","block_id","floor_id","room_id","bed_id","tenant_id","booking_category","expected_date_move_in","stay_tenure","status","create_date","checkout_date","move_in_date"
"1088","953","953","0","43","0","234","2103","4427","1814","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1089","953","953","0","43","0","234","2103","4428","1815","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1090","953","953","0","43","0","234","2106","4435","1816","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1091","953","953","0","43","0","234","2105","4432","1817","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1092","953","953","0","43","0","234","2106","4436","1774","pre-booking","2018-07-18","11","1","2018-07-15","","2018-07-22"
"1093","953","953","0","43","0","234","1274","4415","1819","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1094","645","645","656","53","0","213","1163","2287","1822","pre-booking","2018-07-02","11","3","2018-07-15","",""
"1095","645","645","765","44","0","177","985","1986","1821","pre-booking","2018-07-18","11","3","2018-07-15","",""
"1096","645","645","656","53","0","213","1164","2292","1823","pre-booking","2018-07-03","11","3","2018-07-15","",""
"1097","645","645","656","53","0","214","1166","2295","1824","pre-booking","2018-07-03","11","3","2018-07-15","",""
"1098","645","645","656","53","0","214","1169","2304","1825","pre-booking","2018-07-17","11","3","2018-07-15","",""
"1099","645","645","656","53","0","215","1170","2306","1826","pre-booking","2018-07-04","11","3","2018-07-15","",""
"1100","645","645","656","53","0","215","1172","2309","1827","instant-booking","","11","1","2018-07-15","","2018-07-15"
"1101","645","645","656","79","0","297","1772","3513","1828","pre-booking","2018-07-19","11","3","2018-07-16","",""
"1102","1033","950","1033","57","0","225","1231","2466","1580","instant-booking","","6","1","2018-07-16","","2018-07-16"
"1103","651","651","0","22","0","88","2107","2020","1829","pre-booking","2018-07-18","11","3","2018-07-16","",""
"1104","896","1650","896","31","0","130","732","4089","1833","pre-booking","2018-07-15","2","3","2018-07-16","",""
"1105","1177","58","1780","38","0","162","890","1826","1834","instant-booking","","12","1","2018-07-16","","2018-07-16"
"1106","1177","58","0","3","0","9","82","165","1837","pre-booking","2018-07-20","12","3","2018-07-16","",""
"1107","896","1650","896","31","0","134","736","1490","1835","pre-booking","2018-07-15","1","3","2018-07-16","",""
"1108","896","1650","896","31","0","134","736","1491","1838","pre-booking","2018-07-15","1","3","2018-07-16","",""
"1109","645","645","656","76","0","294","1748","3461","1840","pre-booking","2018-07-19","11","3","2018-07-16","",""
"1110","896","1650","896","31","0","134","736","1492","1841","pre-booking","2018-07-15","1","3","2018-07-16","",""
"1111","1177","58","0","14","0","62","470","923","1842","pre-booking","2018-07-27","12","3","2018-07-16","",""
"1112","1177","58","0","33","0","139","779","1580","1843","pre-booking","2018-07-15","12","3","2018-07-16","",""
"1113","602","1555","871","36","0","152","845","1734","1844","pre-booking","2018-07-16","12","3","2018-07-18","","2018-07-16"
"1114","1273","950","1033","57","0","223","1213","2407","1836","instant-booking","","1","0","2018-07-16","2018-07-16","2018-07-16"
"1115","642","651","0","50","0","201","1105","2142","1831","pre-booking","2018-07-18","11","1","2018-07-16","","2018-07-21"
"1116","61","611","1318","72","0","275","1585","2943","1845","instant-booking","","12","1","2018-07-16","","2018-07-20"
"1117","651","651","0","22","0","90","570","1118","1846","pre-booking","2018-07-19","11","3","2018-07-22","",""
"1118","651","651","0","22","0","90","570","1119","1847","pre-booking","2018-07-19","11","3","2018-07-22","",""
"1119","1033","950","1033","57","0","223","1213","2407","1836","instant-booking","","3","0","2018-07-16","2018-07-16","2018-07-16"
"1120","1314","58","0","3","0","9","83","166","1848","pre-booking","2018-07-16","12","3","2018-07-18","",""
"1121","651","651","0","22","0","90","581","1143","1850","pre-booking","2018-07-17","11","3","2018-07-16","",""
"1122","1177","611","1318","72","0","274","1567","2916","1851","pre-booking","2018-07-22","12","1","2018-07-16","","2018-07-19"
"1123","1177","58","1780","38","0","161","886","1817","1852","pre-booking","2018-07-16","12","3","2018-07-16","",""
"1124","1177","512","75","7","0","29","256","474","1853","instant-booking","","12","1","2018-07-16","","2018-07-16"
"1125","1177","58","0","14","0","63","477","938","1854","pre-booking","2018-07-17","12","3","2018-07-16","",""
"1126","1177","58","1780","41","0","171","940","1927","1856","pre-booking","2018-07-27","12","3","2018-07-16","",""
"1127","645","645","656","76","0","296","1768","3502","1858","pre-booking","2018-07-19","11","3","2018-07-16","",""
"1128","645","645","656","76","0","296","1766","3499","1859","pre-booking","2018-07-19","11","3","2018-07-16","",""
"1129","645","645","656","76","0","294","1752","3469","1862","pre-booking","2018-07-18","11","3","2018-07-16","",""
"1130","1033","950","1033","57","0","224","1221","2424","1861","instant-booking","","10","1","2018-07-16","","2018-07-16"
"1131","1033","950","1033","57","0","225","1233","2469","1045","instant-booking","","11","1","2018-07-18","","2018-07-18"
"1132","645","645","1036","64","0","246","1367","2728","1863","instant-booking","","11","0","2018-07-16","2018-07-16","2018-07-16"
"1133","1273","872","0","66","0","254","1447","3103","1864","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1134","1788","1650","1788","47","0","187","1027","2074","1865","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1135","1788","1650","1788","47","0","188","1028","2077","1866","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1136","872","872","0","66","0","256","1511","3232","1867","instant-booking","","10","1","2018-07-17","","2018-07-16"
"1137","645","645","656","79","0","297","1773","3515","1868","pre-booking","2018-07-19","11","3","2018-07-17","","2018-06-24"
"1138","645","645","656","76","0","294","1750","3465","1870","pre-booking","2018-07-19","11","3","2018-07-17","",""
"1139","896","1650","896","31","0","134","734","1486","1872","pre-booking","2018-07-16","4","3","2018-07-17","",""
"1140","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1141","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1142","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1143","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1144","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1145","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1146","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1147","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1148","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1149","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1150","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1151","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1152","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1153","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1154","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1155","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1156","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1157","1177","58","1780","38","0","161","884","3370","1871","pre-booking","2018-08-01","12","0","2018-07-17","2018-07-17",""
"1158","1177","58","1780","38","0","161","884","3370","1871","instant-booking","2018-08-01","12","0","2018-07-17","2018-07-17","2018-07-17"
"1159","896","1650","896","31","0","134","736","4136","1873","pre-booking","2018-07-16","1","3","2018-07-17","",""
"1160","896","1650","896","31","0","134","736","4437","1874","pre-booking","2018-07-16","1","3","2018-07-17","",""
"1161","1177","512","3","1","0","346","2026","4217","1876","pre-booking","2018-07-22","12","3","2018-07-17","",""
"1162","61","611","1318","72","0","275","1586","2944","1875","instant-booking","","11","1","2018-07-17","","2018-07-17"
"1163","645","645","765","44","0","175","972","1964","1877","pre-booking","2018-07-17","11","3","2018-07-17","",""
"1164","896","1650","896","26","0","103","656","1311","1880","pre-booking","2018-07-17","4","3","2018-07-17","",""
"1165","61","611","1318","74","0","285","1677","3339","1879","instant-booking","","12","1","2018-07-17","","2018-07-17"
"1166","645","645","1036","65","0","249","1379","2754","1882","pre-booking","2018-07-17","11","3","2018-07-17","",""
"1167","871","1555","871","36","0","152","850","1743","1878","pre-booking","2018-07-18","12","1","2018-07-18","","2018-07-18"
"1168","1788","1650","1788","47","0","185","1016","2053","1883","pre-booking","2018-07-20","12","3","2018-07-18","",""
"1169","645","645","1036","65","0","355","2084","2756","1884","pre-booking","2018-07-16","11","3","2018-07-17","",""
"1170","1033","950","1033","57","0","226","1239","2481","1885","instant-booking","","5","1","2018-07-17","","2018-07-17"
"1171","645","645","1036","65","0","355","2084","4438","1886","pre-booking","2018-07-16","11","3","2018-07-17","",""
"1172","645","645","656","76","0","295","1757","3481","1887","pre-booking","2018-07-18","11","3","2018-07-17","",""
"1173","645","645","765","44","0","178","993","1999","1888","pre-booking","2018-07-18","11","3","2018-07-17","",""
"1174","645","645","656","68","0","258","1401","4023","1889","pre-booking","2018-07-19","11","3","2018-07-18","",""
"1175","645","645","656","68","0","258","1400","4021","1890","pre-booking","2018-07-19","11","1","2018-07-18","","2018-07-21"
"1176","651","651","0","22","0","90","573","1125","1891","pre-booking","2018-07-20","11","1","2018-07-18","","2018-07-21"
"1177","872","872","0","66","0","255","1469","3148","1892","pre-booking","2018-08-06","10","3","2018-07-18","",""
"1178","1314","512","1781","13","0","57","443","858","246","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1179","1314","58","1782","18","0","80","511","1000","1893","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1180","1033","950","1033","57","0","226","1239","2482","1894","instant-booking","","5","1","2018-07-18","","2018-07-18"
"1181","645","645","656","62","0","230","1293","4455","1895","pre-booking","2018-07-18","11","3","2018-07-18","",""
"1182","645","645","656","62","0","230","1293","4378","1896","pre-booking","2018-07-18","11","3","2018-07-18","",""
"1183","1314","58","0","33","0","137","769","1560","1897","pre-booking","2018-07-25","12","3","2018-07-18","","2018-07-18"
"1184","645","645","656","62","0","230","1293","4377","1898","pre-booking","2018-07-18","11","3","2018-07-18","",""
"1185","645","645","656","62","0","230","1294","4379","1899","pre-booking","2018-07-18","11","3","2018-07-18","",""
"1186","645","645","656","82","0","305","1825","3623","1900","pre-booking","2018-07-18","11","3","2018-07-18","",""
"1187","61","58","0","14","0","64","478","2883","1901","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1188","1177","512","3","1","0","346","2025","4214","1902","pre-booking","2018-07-19","12","3","2018-07-18","",""
"1189","1314","512","3","1","0","346","2025","4214","1902","pre-booking","2018-07-19","12","3","2018-07-18","","2018-07-18"
"1190","1314","512","3","34","0","141","744","1510","1903","pre-booking","2018-07-25","12","3","2018-07-18","","2018-07-18"
"1191","645","645","656","76","0","295","1756","3477","1904","pre-booking","2018-07-19","11","3","2018-07-18","",""
"1192","1177","58","0","14","0","64","478","2884","1905","instant-booking","","12","1","2018-07-18","","2018-07-18"
"1193","1314","58","1782","18","0","80","511","999","1906","pre-booking","2018-07-26","12","3","2018-07-18","","2018-07-16"
"1194","645","645","1036","65","0","249","1377","2750","1910","pre-booking","2018-07-18","11","3","2018-07-18","",""
"1195","651","651","0","22","0","89","545","1099","1911","instant-booking","","11","1","2018-07-19","","2018-07-19"
"1196","651","651","0","22","0","89","545","1100","1912","instant-booking","","11","1","2018-07-19","","2018-07-19"
"1197","1314","58","1780","40","0","166","923","1894","1913","instant-booking","","12","1","2018-07-19","","2018-07-18"
"1198","645","645","765","85","0","350","2057","4272","1914","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1199","1314","611","1318","72","0","274","1566","2915","1916","instant-booking","","12","1","2018-07-19","","2018-07-19"
"1200","645","645","656","53","0","214","1168","2301","1915","pre-booking","2018-07-18","11","3","2018-07-19","",""
"1201","645","645","656","53","0","215","1172","2310","1917","pre-booking","2018-07-17","11","3","2018-07-19","",""
"1202","1314","58","1780","40","0","165","915","1878","1918","instant-booking","","12","1","2018-07-19","","2018-07-19"
"1203","1314","58","1780","40","0","165","915","1877","1919","instant-booking","","12","1","2018-07-19","","2018-07-19"
"1204","645","645","1036","65","0","248","1374","2743","1920","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1205","1273","651","0","22","0","88","2107","2021","1922","instant-booking","","11","1","2018-07-19","","2018-07-19"
"1206","1177","611","1318","72","0","274","1563","2911","1924","instant-booking","","12","1","2018-07-19","","2018-07-19"
"1207","645","645","765","44","0","176","980","1978","1925","pre-booking","2018-07-22","11","3","2018-07-19","",""
"1208","1177","58","1782","18","0","80","510","997","1926","instant-booking","","12","1","2018-07-19","","2018-07-19"
"1209","1177","58","1782","18","0","80","510","998","559","instant-booking","","12","1","2018-07-19","","2018-07-19"
"1210","645","645","1036","65","0","247","1370","2738","1928","pre-booking","2018-07-23","11","3","2018-07-19","",""
"1211","645","645","765","44","0","175","970","1961","1929","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1212","645","645","656","68","0","257","1393","4000","1930","pre-booking","2018-07-23","11","3","2018-07-19","",""
"1213","1314","512","1781","13","0","58","451","874","1931","pre-booking","2018-07-28","12","3","2018-07-19","","2018-07-28"
"1214","645","645","765","85","0","350","2057","4274","1932","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1215","645","645","1036","64","0","243","1353","2694","1509","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1216","645","645","656","62","0","230","1290","2561","1933","pre-booking","2018-07-19","11","3","2018-07-20","",""
"1217","1314","58","1780","40","0","164","909","1866","1934","pre-booking","2018-07-24","12","3","2018-07-19","","2018-07-19"
"1218","1314","58","1782","70","0","266","1421","3371","1935","pre-booking","2018-07-20","12","3","2018-07-19","","2018-07-19"
"1219","1788","1650","1788","47","0","185","1016","2052","1090","instant-booking","","12","1","2018-07-19","","2018-06-21"
"1220","1314","512","3","1","0","346","2029","4223","333","instant-booking","","12","1","2018-07-19","","2018-07-18"
"1221","645","645","656","76","0","296","1768","3503","1950","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1222","645","645","656","76","0","296","1766","3500","1951","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1223","645","645","656","76","0","296","1763","3492","1952","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1224","645","645","656","76","0","293","1739","3441","1953","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1225","645","645","656","76","0","293","1740","3443","1954","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1226","645","645","656","76","0","294","1752","3468","1955","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1227","645","645","656","76","0","295","1756","3478","1956","pre-booking","2018-07-19","11","3","2018-07-19","",""
"1228","645","645","765","85","0","350","2052","4263","1957","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1229","645","645","765","85","0","350","2052","4264","1958","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1230","645","645","765","85","0","349","2051","4362","1959","pre-booking","2018-07-20","11","0","2018-07-19","2018-07-19",""
"1231","645","645","765","85","0","349","2051","4362","1959","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1232","645","645","656","62","0","230","1294","4380","1960","pre-booking","2018-07-20","11","3","2018-07-19","",""
"1233","645","645","656","76","0","293","1744","3451","1961","pre-booking","2018-07-21","11","3","2018-07-19","",""
"1234","1780","58","1780","41","0","169","933","1913","1962","instant-booking","","12","0","2018-07-20","2018-07-20","2018-07-20"
"1235","645","645","1036","65","0","247","1370","2737","1964","pre-booking","2018-07-19","11","3","2018-07-20","",""
"1236","1177","512","3","1","0","346","2023","4221","1963","pre-booking","2018-07-22","12","3","2018-07-20","",""
"1237","1177","512","3","1","0","346","2023","4220","1784","pre-booking","2018-07-22","12","3","2018-07-20","",""
"1238","816","644","816","52","0","210","1150","2237","1965","instant-booking","","6","1","2018-07-20","","2018-07-20"
"1239","645","645","765","44","0","178","988","1990","1204","pre-booking","2018-07-20","11","3","2018-07-20","",""
"1240","645","645","1036","64","0","243","1355","2697","1339","pre-booking","2018-07-22","11","3","2018-07-20","",""
"1241","645","645","1036","64","0","244","1359","2708","1232","pre-booking","2018-07-15","11","3","2018-07-20","",""
"1242","1314","58","1780","38","0","159","876","1796","1969","instant-booking","","12","1","2018-07-20","","2018-07-19"
"1243","1314","58","1780","38","0","159","876","1795","1970","instant-booking","","12","1","2018-07-20","","2018-07-19"
"1244","872","872","0","66","0","255","1488","3186","1971","instant-booking","","10","1","2018-07-20","","2018-07-20"
"1245","1314","512","3","1","0","2","11","23","1972","instant-booking","","12","1","2018-07-20","","2018-07-19"
"1246","872","872","0","66","0","255","1488","3185","1908","instant-booking","","10","1","2018-07-20","","2018-07-20"
"1247","642","651","0","22","0","90","573","1126","1973","pre-booking","2018-08-01","11","3","2018-07-20","",""
"1248","1177","58","1780","40","0","166","923","1893","1974","instant-booking","","12","1","2018-07-20","","2018-07-20"
"1249","645","645","656","62","0","230","1290","2562","1975","pre-booking","2018-07-20","11","3","2018-07-20","",""
"1250","871","1555","871","36","0","152","847","1737","1976","pre-booking","2018-08-10","12","3","2018-07-20","",""
"1251","645","645","765","85","0","349","2045","4252","1977","pre-booking","2018-07-23","11","3","2018-07-20","",""
"1252","645","645","1036","64","0","243","1353","2693","1508","pre-booking","2018-07-19","11","3","2018-07-20","",""
"1253","1177","512","3","1","0","3","22","45","1978","pre-booking","2018-07-22","12","3","2018-07-20","",""
"1254","896","1650","896","31","0","130","731","1477","1981","pre-booking","2018-07-19","4","3","2018-07-20","",""
"1255","872","872","0","66","0","255","1471","3152","1980","pre-booking","2018-08-10","10","3","2018-07-20","",""
"1256","896","1650","896","31","0","130","731","1478","1982","pre-booking","2018-07-19","4","3","2018-07-20","",""
"1257","1314","58","0","14","0","63","474","933","1983","pre-booking","2018-07-29","12","3","2018-07-20","","2018-07-20"
"1258","1650","1650","0","28","0","308","1851","3708","1985","instant-booking","","12","1","2018-07-20","","2018-07-01"
"1259","645","645","656","68","0","258","1399","4018","1987","pre-booking","2018-07-20","11","3","2018-07-20","",""
"1260","872","872","0","66","0","255","1472","3153","1986","pre-booking","2018-08-06","10","3","2018-07-20","",""
"1261","871","1555","871","36","0","152","849","1741","1988","instant-booking","","12","1","2018-07-20","","2018-07-20"
"1262","1314","58","0","3","0","10","89","177","1991","instant-booking","","12","1","2018-07-21","","2018-07-20"
"1263","1650","1650","0","28","0","307","1847","3700","1285","pre-booking","2018-07-10","12","3","2018-07-21","","2018-07-10"
"1264","1273","58","1780","38","0","160","879","1803","1992","pre-booking","2018-07-23","12","3","2018-07-21","",""
"1265","1556","1555","1556","37","0","174","1846","3694","1993","pre-booking","2018-08-01","12","3","2018-07-21","","2018-08-01"
"1266","1177","512","81","16","0","68","485","1500","1994","pre-booking","2018-07-30","12","3","2018-07-21","",""
"1267","1314","512","81","16","0","69","488","955","1995","pre-booking","2018-07-23","12","3","2018-07-21","","2018-07-19"
"1268","1314","512","81","16","0","69","491","961","1996","instant-booking","","12","1","2018-07-21","","2018-07-20"
"1269","1314","611","1318","72","0","276","1600","2964","1997","instant-booking","","12","1","2018-07-21","","2018-07-21"
"1270","642","651","0","50","0","201","1105","4096","1860","pre-booking","2018-07-18","11","1","2018-07-21","","2018-07-21"
"1271","651","651","0","22","0","90","573","1127","1998","instant-booking","","11","1","2018-07-21","","2018-07-21"
"1272","642","651","0","50","0","202","1108","4093","1593","pre-booking","2018-07-18","11","3","2018-07-21","","2018-07-18"
"1273","606","58","0","14","0","62","471","926","1999","pre-booking","2018-07-23","12","3","2018-07-21","",""
"1274","642","651","0","50","0","202","1108","2148","1830","pre-booking","2018-07-18","11","3","2018-07-21","","2018-07-18"
"1275","651","651","0","22","0","90","571","4457","1947","pre-booking","2018-07-25","11","3","2018-07-23","",""
"1276","642","651","0","50","0","202","1109","4099","1595","pre-booking","2018-07-18","11","3","2018-07-21","","2018-07-19"
"1277","1314","58","1780","38","0","160","879","1801","2003","pre-booking","2018-07-23","12","3","2018-07-21","","2018-07-23"
"1278","1177","512","3","34","0","143","752","1525","2001","pre-booking","2018-07-24","12","3","2018-07-21","",""
"1279","651","651","0","22","0","90","574","1128","1989","pre-booking","2018-07-20","11","3","2018-07-21","",""
"1280","651","651","0","22","0","90","574","1129","1984","pre-booking","2018-07-20","11","3","2018-07-21","",""
"1281","651","651","0","22","0","89","552","1113","1543","instant-booking","","11","1","2018-07-21","","2018-07-21"
"1282","1314","58","0","33","0","138","774","1570","2004","pre-booking","2018-07-23","12","3","2018-07-21","","2018-07-23"
"1283","1314","58","1780","40","0","166","922","1891","2005","pre-booking","2018-08-02","12","3","2018-07-21","","2018-08-02"
"1284","645","645","656","79","0","297","1773","3516","2006","pre-booking","2018-07-23","11","3","2018-07-21","",""
"1285","645","645","656","79","0","297","1773","3517","2007","pre-booking","2018-07-23","11","3","2018-07-21","",""
"1286","645","645","656","76","0","296","1763","3493","2008","pre-booking","2018-07-22","11","3","2018-07-21","",""
"1287","645","645","656","62","0","231","1300","2575","2009","pre-booking","2018-08-01","11","3","2018-07-21","",""
"1288","645","645","656","62","0","230","1291","2563","2010","pre-booking","2018-07-15","11","3","2018-07-21","",""
"1289","645","645","656","62","0","229","1287","4373","2011","pre-booking","2018-07-21","11","3","2018-07-21","",""
"1290","645","645","656","62","0","231","1301","4385","2012","pre-booking","2018-07-20","11","3","2018-07-21","",""
"1291","871","1555","871","36","0","152","844","1732","2013","pre-booking","2018-08-01","12","3","2018-07-21","",""
"1292","645","645","765","85","0","347","2037","4236","2014","pre-booking","2018-07-22","11","3","2018-07-22","",""
"1293","645","645","765","44","0","175","974","1968","2015","pre-booking","2018-07-22","11","3","2018-07-22","",""
"1294","651","651","0","22","0","90","578","1136","2017","pre-booking","2018-08-01","10","1","2018-07-22","","2018-07-23"
"1295","1555","1555","871","36","0","152","844","1731","2016","pre-booking","2018-07-29","12","3","2018-07-22","",""
"1296","953","953","0","43","0","234","1281","4421","2023","instant-booking","","11","1","2018-07-22","","2018-07-19"
"1297","953","953","0","43","0","234","1281","4423","2022","instant-booking","","11","1","2018-07-22","","2018-07-21"
"1298","953","953","0","43","0","234","1275","4418","2021","instant-booking","","11","1","2018-07-22","","2018-07-22"
"1299","953","953","0","43","0","234","1275","4420","1332","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1300","651","651","0","22","0","89","553","1115","2025","instant-booking","","11","1","2018-07-22","","2018-07-22"
"1301","953","953","0","43","0","234","2102","4424","1813","pre-booking","2018-07-19","11","1","2018-07-22","","2018-07-22"
"1302","953","953","0","43","0","234","2102","4425","1812","pre-booking","2018-07-19","11","3","2018-07-22","","2018-07-19"
"1303","953","953","0","43","0","234","2105","4433","2024","pre-booking","2018-07-18","11","3","2018-07-22","","2018-07-18"
"1304","953","953","0","43","0","233","1264","4413","2019","pre-booking","2018-07-25","11","3","2018-07-22","",""
"1305","953","953","0","43","0","233","1264","4414","2020","pre-booking","2018-07-25","11","3","2018-07-22","",""
"1306","953","953","0","43","0","233","1273","4396","2018","instant-booking","","11","1","2018-07-22","","2018-07-22"
"1307","1080","953","1080","54","0","219","1196","2376","2026","instant-booking","","6","1","2018-07-22","","2018-07-22"
"1308","1080","953","1080","54","0","218","1189","2361","2027","instant-booking","","6","1","2018-07-22","","2018-07-22"
"1309","1033","950","1033","57","0","223","1215","2412","2028","instant-booking","","6","1","2018-07-22","","2018-07-22"
"1310","1033","950","1033","57","0","223","1215","2411","2029","instant-booking","","6","1","2018-07-22","","2018-07-22"
"1311","651","651","0","61","0","343","2013","4187","2030","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1312","651","651","0","61","0","342","2009","4179","2031","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1313","651","651","0","61","0","342","2009","4180","2032","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1314","651","651","0","61","0","343","2011","4183","2034","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1315","1080","953","1080","54","0","218","1189","2362","2035","instant-booking","","6","1","2018-07-22","","2018-07-22"
"1316","651","651","0","61","0","342","2005","4172","2036","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1317","642","651","0","50","0","203","1112","2157","2037","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1318","1080","953","1080","54","0","219","1195","2373","2038","instant-booking","","5","1","2018-07-22","","2018-07-22"
"1319","651","651","0","61","0","342","2004","4170","2039","pre-booking","2018-07-18","11","3","2018-07-22","","2018-07-18"
"1320","651","651","0","61","0","343","2011","4184","2040","instant-booking","","11","1","2018-07-22","","2018-07-22"
"1321","651","651","0","50","0","202","1108","4098","1593","pre-booking","2018-07-18","11","0","2018-07-22","2018-07-22","2018-07-22"
"1322","651","651","0","50","0","201","1106","2145","1591","pre-booking","2018-07-18","11","3","2018-07-22","",""
"1323","651","651","0","50","0","203","1111","4100","2000","pre-booking","2018-07-18","11","1","2018-07-22","","2018-07-22"
"1324","1080","953","1080","54","0","217","1182","2348","2041","instant-booking","","7","1","2018-07-22","","2018-07-22"
"1325","1080","953","1080","54","0","217","1185","2353","2042","instant-booking","","7","1","2018-07-22","","2018-07-22"
"1326","1080","953","1080","54","0","219","1194","2371","2043","instant-booking","","7","1","2018-07-22","","2018-07-22"
"1327","1080","953","1080","54","0","219","1195","2374","2044","instant-booking","","6","1","2018-07-22","","2018-07-22"
"1328","1080","953","1080","54","0","217","1184","2352","2045","instant-booking","","5","1","2018-07-22","","2018-07-22"
"1329","651","651","0","22","0","89","541","1051","1944","instant-booking","","11","1","2018-07-23","","2018-07-23"
"1330","651","651","0","22","0","89","547","4369","2046","instant-booking","","11","1","2018-07-23","","2018-07-23"
"1331","651","651","0","22","0","89","548","1107","2047","instant-booking","","11","1","2018-07-23","","2018-07-23"
"1332","651","651","0","22","0","88","954","2008","2048","pre-booking","2018-07-22","11","1","2018-07-23","","2018-07-23"
"1333","651","651","0","22","0","89","548","1106","2049","instant-booking","","11","1","2018-07-23","","2018-07-23"
