"id","property_id","cluster_manager_id","manager_id","tenant_id","bed_id","booking_category","stay_tenure","payment_type","booking_amount","move_in_charge","deposit_price","discount_price","bed_price","due_fee","total_price","collect_fee","create_date","status"
"769","11","512","81","1526","749","instant-booking","12","half-yearly","5000","500","0","0","156000","161500","161500","","2018-07-05","1"
"770","16","512","0","1527","952","instant-booking","12","half-yearly","5000","500","0","0","132000","137500","137500","","2018-07-05","1"
"771","54","953","1080","1528","2347","instant-booking","6","monthly","6250","0","7750","0","126000","69250","69250","","2018-07-05","1"
"772","52","644","816","1529","2227","pre-booking","2","monthly","10500","500","0","0","0","11000","11000","","2018-07-05","1"
"773","16","512","0","1530","953","instant-booking","12","half-yearly","5000","500","0","0","132000","137500","137500","0","2018-07-05","1"
"774","50","651","0","1531","2159","pre-booking","11","monthly","5000","500","0","0","0","-30000","5500","35500","2018-07-05","1"
"775","64","645","656","1532","2722","pre-booking","11","monthly","","0","0","0","252000","222600","231000","8400","2018-07-05","1"
"776","64","645","656","1533","2721","pre-booking","11","monthly","","0","0","0","252000","222600","231000","8400","2018-07-05","1"
"777","38","58","0","1534","1804","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-05","1"
"778","72","611","1318","1537","2965","instant-booking","12","quarterly","5000","500","5500","0","132000","137500","137500","","2018-07-05","1"
"779","73","58","0","1538","3259","instant-booking","12","half-yearly","5000","500","0","0","204000","179000","209500","30500","2018-07-05","1"
"780","73","58","0","1539","3260","instant-booking","12","half-yearly","5000","500","0","0","204000","154000","209500","55500","2018-07-05","1"
"781","60","644","720","728","2645","instant-booking","6","monthly","0","0","0","0","0","0","0","","2018-07-05","0"
"782","60","644","720","1541","2682","instant-booking","3","monthly","0","0","0","0","0","0","0","","2018-07-05","1"
"783","60","644","720","728","2645","instant-booking","6","monthly","0","0","0","0","0","0","0","","2018-07-05","1"
"784","40","58","0","1542","1861","instant-booking","12","quarterly","2500","500","2500","0","204000","207000","207000","","2018-07-05","1"
"785","22","651","0","1543","1142","pre-booking","11","monthly","5000","500","0","0","144000","0","149500","149500","2018-07-06","0"
"786","22","651","0","1544","1128","instant-booking","11","monthly","1000","0","0","0","144000","144000","145000","1000","2018-07-06","0"
"787","22","651","0","1545","1129","instant-booking","11","monthly","1000","0","0","0","144000","144000","145000","1000","2018-07-06","0"
"788","65","645","656","1433","2730","pre-booking","11","monthly","5000","500","0","0","138000","132000","132000","16500","2018-07-06","1"
"789","65","645","656","1432","2731","instant-booking","11","monthly","1000","","0","0","138000","139000","139000","","2018-07-06","1"
"790","65","645","656","1535","2732","instant-booking","11","monthly","5500","500","0","0","138000","138000","144000","6000","2018-07-06","1"
"791","65","645","656","1536","2733","instant-booking","11","monthly","0","0","0","0","138000","138000","138000","","2018-07-06","1"
"792","65","645","656","1447","2736","instant-booking","11","monthly","5000","500","0","0","156000","148500","148500","16500","2018-07-06","1"
"793","65","645","656","1434","2740","instant-booking","11","monthly","5000","500","0","0","156000","145000","161500","16500","2018-07-06","1"
"794","65","645","656","1355","2746","pre-booking","11","monthly","5500","500","0","0","198000","192000","204000","12000","2018-07-08","1"
"795","22","651","0","1546","1111","instant-booking","11","monthly","5000","500","0","0","144000","119000","149500","30500","2018-07-06","1"
"796","22","651","0","1548","1122","pre-booking","11","monthly","5000","500","0","0","120000","92000","115500","23500","2018-07-06","1"
"797","59","953","0","1549","2606","pre-booking","11","monthly","2000","0","0","0","0","0","2000","2000","2018-07-06","1"
"798","22","651","0","1553","1052","instant-booking","11","monthly","5000","500","0","0","144000","142500","149500","7000","2018-07-06","1"
"799","72","611","1318","1559","2919","instant-booking","12","quarterly","5000","500","500","10000","132000","127000","127500","500","2018-07-06","1"
"800","73","58","0","1561","3252","instant-booking","12","quarterly","5000","500","5500","0","204000","159000","209500","50500","2018-07-06","1"
"801","70","58","0","1551","2790","pre-booking","12","half-yearly","5000","500","0","0","180000","185500","185500","","2018-07-07","1"
"802","1","512","3","1550","40","pre-booking","12","half-yearly","5000","500","0","0"," 240000 ","245500","245500","","2018-07-07","1"
"803","22","651","0","1562","1137","pre-booking","11","monthly","5000","500","0","0","144000","119000","149500","30500","2018-07-07","1"
"804","31","650","896","1565","1485","pre-booking","6","monthly","7000","500","0","0","84000","49500","49500","","2018-07-07","1"
"805","31","650","896","1566","1484","pre-booking","6","monthly","7000","500","0","0","84000","49500","49500","","2018-07-07","1"
"806","22","651","0","1568","1095","instant-booking","2","monthly","12000","0","12000","0","144000","132000","156000","24000","2018-07-07","1"
"807","50","651","0","1547","2145","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-07","0"
"808","50","651","0","1547","2145","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-07","0"
"809","50","651","0","1547","2145","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-07","0"
"810","50","651","0","1547","2145","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-07","0"
"811","50","651","0","1547","2145","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-07","0"
"812","50","651","0","1547","2145","pre-booking","11","monthly","2000","0","0","0","0","2000","2000","","2018-07-07","0"
"813","52","644","816","1554","2231","instant-booking","11","monthly","17417","500","0","0","0","17917","17917","","2018-07-07","1"
"814","52","644","816","1567","2239","instant-booking","2","monthly","0","0","0","0","0","0","0","","2018-07-07","1"
"815","60","644","720","1569","2643","instant-booking","6","monthly","16000","500","0","0","0","16500","16500","","2018-07-07","1"
"816","60","644","720","1570","2669","instant-booking","6","monthly","20000","500","0","0","0","20500","20500","","2018-07-07","1"
"817","60","644","720","1573","2660","instant-booking","1","monthly","4000","500","","0","0","-2500","4500","7000","2018-07-07","1"
"818","60","644","720","1574","2677","instant-booking","3","monthly","16000","500","0","0","0","0","16500","16500","2018-07-07","1"
"819","60","644","720","1575","4325","instant-booking","1","monthly","7500","500","0","0","0","1000","8000","7000","2018-07-07","1"
"820","60","644","720","1576","2647","instant-booking","3","monthly","20000","500","0","0","0","0","20500","20500","2018-07-07","1"
"821","51","644","654","1577","2164","instant-booking","6","monthly","0","500","5500","0","150000","75500","75500","17000","2018-07-07","1"
"822","60","644","720","1578","2618","instant-booking","3","monthly","17000","500","0","0","0","17500","17500","","2018-07-07","1"
"823","35","647","648","1579","1724","pre-booking","12","monthly","0","0","1500","0","69600","69600","69600","","2018-07-07","1"
"824","60","644","720","1460","2659","instant-booking","1","monthly","8000","500","0","0","0","1500","8500","7000","2018-07-07","1"
"825","1","512","3","1552","4","pre-booking","12","half-yearly","5000","500","0","0"," 240000 ","245500","245500","","2018-07-07","1"
"826","57","645","656","1580","2466","pre-booking","6","monthly","5000","0","0","500","208000","212500","212500","","2018-07-07","0"
"827","57","645","656","1580","2466","pre-booking","6","monthly","5000","0","0","500","208000","212500","212500","","2018-07-07","0"
"828","51","644","654","1581","2206","instant-booking","1","monthly","0","0","0","0","138000","125000","138000","13000","2018-07-07","1"
"829","68","645","656","1582","4016","pre-booking","11","monthly","2500","0","0","0","208000","208000","210500","2500","2018-07-07","1"
"830","68","645","656","1583","4017","pre-booking","11","monthly","0","0","0","0","208000","208000","208000","","2018-07-07","0"
"831","68","645","656","1583","4017","pre-booking","11","monthly","0","0","0","0","208000","208000","208000","","2018-07-07","0"
"832","58","645","656","1584","3950","pre-booking","11","monthly","0","0","0","0","0","0","0","","2018-07-07","1"
"833","68","645","656","1585","4000","pre-booking","11","monthly","16000","0","0","0","208000","190667","206667","16000","2018-07-07","0"
"834","22","651","0","1586","1104","pre-booking","11","monthly","1000","","0","0","120000","121000","121000","","2018-07-08","1"
"835","22","651","0","1588","2014","pre-booking","11","monthly","2500","0","0","0","0","0","2500","2500","2018-07-08","1"
"836","22","651","0","1589","2015","pre-booking","11","monthly","2500","0","0","0","0","0","2500","2500","2018-07-08","1"
"837","50","651","0","1590","2156","pre-booking","11","monthly","5000","500","0","0","0","-18000","5500","23500","2018-07-08","1"
"838","64","645","1036","1592","2718","pre-booking","11","monthly","","0","0","0","204000","145000","187000","42000","2018-07-08","1"
"839","53","645","656","1597","2313","instant-booking","11","monthly","0","0","0","0","148500","148500","148500","","2018-07-08","1"
"840","22","651","0","1598","1105","instant-booking","11","monthly","9500","0","0","0","120000","120000","129500","9500","2018-07-08","1"
"841","72","611","1318","1599","2948","instant-booking","12","quarterly","5000","500","18500","12000","168000","143000","161500","18500","2018-07-08","1"
"842","51","644","654","1600","2213","instant-booking","6","monthly","0","500","6500","0","150000","13000","13000","","2018-07-08","1"
"843","73","58","0","1601","3254","instant-booking","12","quarterly","5000","500","5500","0","204000","209500","209500","","2018-07-08","1"
"844","52","644","816","1602","2222","instant-booking","6","monthly","0","0","0","0","0","0","0","","2018-07-08","1"
"845","7","512","75","1603","446","pre-booking","12","half-yearly","5000","500","5500","0","264000","269500","269500","","2018-07-09","1"
"846","73","58","0","1604","3253","pre-booking","12","quarterly","5000","500","2000","39000","204000","170500","170500","","2018-07-09","1"
"847","72","611","1318","1605","2910","pre-booking","12","quarterly","5000","500","5500","0","132000","132000","137500","5500","2018-07-09","1"
"848","13","512","0","1606","871","pre-booking","12","quarterly","5000","500","5500","0"," 168000 ","173500","173500","","2018-07-09","1"
"849","31","650","896","1608","1476","pre-booking","2","monthly","7500","500","7500","0","90000","98000","98000","","2018-07-09","1"
"850","26","650","649","1609","1295","pre-booking","6","monthly","7500","500","","0","84000","15000","15000","","2018-07-09","1"
"851","37","1555","1556","1611","3696","pre-booking","12","monthly","5500","0","","0","120000","100000","105500","5500","2018-07-09","1"
"852","35","647","648","1612","1721","pre-booking","12","monthly","2000","0","0","0","69600","71600","71600","","2018-07-09","1"
"853","33","58","0","1613","1555","pre-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-09","1"
"854","40","58","0","1615","1874","pre-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-09","1"
"855","40","58","0","1616","1860","pre-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-09","1"
"856","72","611","1318","1618","2956","instant-booking","12","quarterly","5000","500","5500","0","144000","149500","149500","","2018-07-09","0"
"857","72","611","1318","1619","2955","instant-booking","12","quarterly","5000","500","5500","0","144000","144000","149500","5500","2018-07-09","1"
"858","72","611","1318","1618","2956","instant-booking","12","quarterly","5000","500","5500","0","144000","144000","149500","5500","2018-07-09","1"
"859","50","651","0","1594","2151","pre-booking","11","monthly","5000","500","0","0","0","-10000","5500","15500","2018-07-09","1"
"860","22","651","0","1620","1140","pre-booking","11","monthly","5500","500","0","0","144000","144500","150000","5500","2018-07-09","1"
"861","64","645","1036","1622","2701","pre-booking","11","monthly","0","500","0","0","192000","176500","176500","32500","2018-07-10","1"
"862","36","1555","871","1617","1739","pre-booking","12","monthly","15500","0","0","0","120000","135500","135500","0","2018-07-10","1"
"863","36","1555","871","1614","1740","pre-booking","12","monthly","5500","0","0","0","120000","110000","125500","15500","2018-07-10","1"
"864","82","645","656","1217","3629","pre-booking","11","monthly","0","0","0","0","228000","228000","228000","","2018-07-10","1"
"865","82","645","656","1216","3622","pre-booking","11","monthly","0","0","0","0","208000","208000","208000","","2018-07-10","1"
"866","82","645","656","1215","3617","pre-booking","11","monthly","0","0","0","0","204000","204000","204000","","2018-07-10","1"
"867","82","645","656","1214","3607","pre-booking","11","monthly","0","0","0","0","198000","198000","198000","","2018-07-10","1"
"868","82","645","656","1211","3594","pre-booking","11","monthly","0","0","0","0","240000","240000","240000","","2018-07-10","1"
"869","82","645","656","1210","3603","pre-booking","11","monthly","0","0","0","0","240000","240000","240000","","2018-07-10","1"
"870","82","645","656","1208","3588","pre-booking","11","monthly","0","0","0","0","156000","156000","156000","","2018-07-10","1"
"871","82","645","656","1207","3633","pre-booking","11","monthly","0","0","0","0","204000","204000","204000","","2018-07-10","0"
"872","82","645","656","1207","3633","pre-booking","11","monthly","0","0","0","0","204000","204000","204000","","2018-07-10","0"
"873","82","645","656","1207","3633","pre-booking","11","monthly","0","0","0","0","204000","204000","204000","","2018-07-10","0"
"874","82","645","656","1206","3632","pre-booking","11","monthly","0","0","0","0","204000","204000","204000","","2018-07-10","1"
"875","82","645","656","1205","3630","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","1"
"876","82","645","656","1203","3626","pre-booking","11","monthly","0","0","0","0","228000","228000","228000","","2018-07-10","1"
"877","82","645","656","1200","3628","pre-booking","11","monthly","0","0","0","0","228000","228000","228000","","2018-07-10","1"
"878","82","645","656","1199","3620","pre-booking","11","monthly","0","0","0","0","208000","208000","208000","","2018-07-10","1"
"879","82","645","656","1198","3621","pre-booking","11","monthly","0","0","0","0","208000","208000","208000","","2018-07-10","0"
"880","82","645","656","1198","3621","pre-booking","11","monthly","0","0","0","0","208000","208000","208000","","2018-07-10","0"
"881","82","645","656","1196","3618","pre-booking","11","monthly","0","0","0","0","204000","204000","204000","","2018-07-10","1"
"882","82","645","656","1195","3616","pre-booking","11","monthly","0","0","0","0","204000","204000","204000","","2018-07-10","1"
"883","82","645","656","1194","3612","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","1"
"884","82","645","656","1193","3610","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","0"
"885","82","645","656","1193","3610","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","0"
"886","82","645","656","1193","3610","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","0"
"887","82","645","656","1192","3600","pre-booking","11","monthly","0","0","0","0","210000","210000","210000","","2018-07-10","1"
"888","82","645","656","1191","3598","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","1"
"889","82","645","656","1190","3599","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","1"
"890","82","645","656","1189","3596","pre-booking","11","monthly","0","0","0","0","216000","216000","216000","","2018-07-10","1"
"891","82","645","656","1188","3592","pre-booking","11","monthly","0","0","0","0","168000","168000","168000","","2018-07-10","1"
"892","82","645","656","1187","3593","pre-booking","11","monthly","0","0","0","0","168000","168000","168000","","2018-07-10","1"
"893","82","645","656","1186","3591","pre-booking","11","monthly","0","0","0","0","168000","168000","168000","","2018-07-10","1"
"894","82","645","656","1185","3586","pre-booking","11","monthly","0","0","0","0","180000","180000","180000","","2018-07-10","1"
"895","82","645","656","1184","3585","pre-booking","11","monthly","0","0","0","0","180000","180000","180000","","2018-07-10","1"
"896","26","650","649","1640","1294","instant-booking","12","monthly","7500","500","7500","0","84000","92000","92000","","2018-07-10","1"
"897","31","650","896","1642","1487","instant-booking","6","monthly","7500","500","7500","0","90000","98000","98000","","2018-07-10","1"
"898","32","1555","1557","1644","1616","pre-booking","12","monthly","5500","0","0","-4000","120000","29667","44167","14500","2018-07-10","1"
"899","35","647","648","1645","1634","instant-booking","12","monthly","0","1000","5800","0","69600","57750","70600","12850","2018-07-10","1"
"900","35","647","648","1646","1639","instant-booking","12","monthly","1000","0","11850","0","69600","70600","70600","","2018-07-11","1"
"901","35","647","648","1647","1636","instant-booking","12","monthly","1000","0","11850","0","69600","70600","70600","","2018-07-11","1"
"902","79","645","656","1649","3512","pre-booking","11","monthly","0","0","0","0","168000","143000","168000","25000","2018-07-11","1"
"903","22","651","0","1652","1053","pre-booking","11","monthly","5000","500","0","0","144000","149500","149500","","2018-07-11","1"
"904","53","645","656","1653","2311","pre-booking","11","monthly","0","0","0","0","148500","148500","148500","","2018-07-11","1"
"905","53","645","656","1654","2312","pre-booking","11","monthly","0","0","11000","0","148500","148500","148500","","2018-07-11","1"
"906","72","611","1318","1656","2927","instant-booking","6","quarterly","5500","5500","0","0","168000","173500","179000","5500","2018-07-11","1"
"907","36","1555","871","1657","1745","pre-booking","12","monthly","5500","","","0","120000","110000","125500","15500","2018-07-11","1"
"908","36","1555","871","1658","1746","pre-booking","12","monthly","15500","0","0","0","120000","135500","135500","0","2018-07-11","1"
"909","3","58","0","1659","1085","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-11","1"
"910","72","611","1318","1660","2940","instant-booking","12","half-yearly","5000","500","0","0","132000","137500","137500","","2018-07-11","0"
"911","72","611","1318","1661","2916","pre-booking","12","half-yearly","5000","500","0","0","132000","137500","137500","","2018-07-11","0"
"912","33","58","0","1663","1550","pre-booking","12","half-yearly","5000","500","0","0","312000","317500","317500","","2018-07-11","1"
"913","73","58","0","1664","3255","instant-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-11","0"
"914","74","611","1318","1641","3331","instant-booking","12","half-yearly","5000","500","0","0","162000","167500","167500","","2018-07-11","1"
"915","34","512","3","1669","1501","instant-booking","12","yearly","5000","500","0","0","216000","16000","221500","205500","2018-07-11","0"
"916","34","512","3","1669","1521","instant-booking","8","quarterly","5000","5000","0","15000","204000","156000","156000","","2018-07-11","0"
"917","34","512","3","1669","1501","instant-booking","8","yearly","5000","500","0","12000","216000","157500","157500","","2018-07-11","0"
"918","50","651","0","1672","2147","pre-booking","11","monthly","5000","500","0","0","162000","112500","154000","41500","2018-07-11","1"
"919","50","651","0","1596","2153","pre-booking","11","monthly","5000","500","0","0","0","0","5500","5500","2018-07-11","1"
"920","50","651","0","1673","2155","pre-booking","11","monthly","0","0","0","0","0","0","0","","2018-07-11","0"
"921","50","651","0","1674","2158","pre-booking","11","monthly","5000","500","0","0","0","-30000","5500","35500","2018-07-11","1"
"922","22","651","0","1675","2010","instant-booking","11","monthly","11000","0","0","0","0","0","11000","11000","2018-07-12","1"
"923","22","651","0","1676","1144","instant-booking","6","monthly","0","0","9000","0","144000","63000","72000","9000","2018-07-12","1"
"924","22","651","0","1677","1114","pre-booking","11","monthly","5000","500","0","0","144000","106500","137500","31000","2018-07-12","1"
"925","73","58","0","90","3257","instant-booking","12","quarterly","5000","500","5500","0","204000","209500","209500","","2018-07-12","1"
"926","73","58","0","1678","3262","instant-booking","12","monthly","5000","500","5500","24000","204000","233500","233500","","2018-07-12","1"
"927","7","512","75","1679","451","pre-booking","12","half-yearly","5000","500","0","0","216000","221500","221500","","2018-07-12","1"
"928","70","58","0","1680","2792","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-12","1"
"929","70","58","0","1681","2793","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-12","1"
"930","40","58","0","1682","1879","instant-booking","12","half-yearly","5000","500","96000","0","192000","197500","197500","","2018-07-12","1"
"931","33","58","0","1683","1561","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-12","1"
"932","50","651","0","1673","2155","pre-booking","11","monthly","5000","500","0","0","0","-31000","5500","36500","2018-07-12","1"
"933","52","644","816","1686","2233","instant-booking","6","monthly","","","10000","","0","0","0","5326","2018-07-12","1"
"934","76","645","656","1687","3467","instant-booking","11","monthly","0","0","0","0","275000","252083","252083","","2018-07-12","1"
"935","51","644","654","1688","2214","pre-booking","12","monthly","18000","500","0","0","150000","168500","168500","24500","2018-07-12","1"
"936","85","645","765","1689","4237","instant-booking","11","monthly","0","0","5500","0","144000","132000","132000","","2018-07-12","0"
"937","7","512","75","1690","437","pre-booking","12","half-yearly","5000","500","0","0","216000","221500","221500","","2018-07-12","1"
"938","50","651","0","1691","4101","pre-booking","11","monthly","5000","500","0","0","0","-23750","5500","29250","2018-07-12","1"
"939","59","953","0","1692","4152","instant-booking","11","monthly","5000","500","0","0","0","0","5500","5500","2018-07-12","1"
"940","85","645","765","1631","4238","instant-booking","11","monthly","5500","0","0","0","144000","137500","137500","5500","2018-07-12","0"
"941","59","953","0","1693","2607","pre-booking","11","monthly","5000","500","0","0","0","0","5500","5500","2018-07-12","1"
"942","85","645","765","1638","4245","pre-booking","11","monthly","5000","500","0","0","168000","154000","159500","5500","2018-07-12","0"
"943","41","58","0","1694","1926","pre-booking","12","half-yearly","5000","500","0","0","240000","245500","245500","","2018-07-12","1"
"944","68","645","656","1670","4004","pre-booking","11","monthly","10500","0","0","0","208000","173667","201167","27500","2018-07-12","1"
"945","68","645","656","1328","4029","pre-booking","11","monthly","2500","0","0","0","198000","147750","184000","36250","2018-07-12","1"
"946","76","645","656","1697","3480","pre-booking","11","monthly","0","0","0","0","242000","221833","221833","","2018-07-12","1"
"947","85","645","765","1700","4242","pre-booking","11","monthly","2000","0","0","0","156000","143000","145000","2000","2018-07-12","0"
"948","3","58","0","1702","1083","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-12","1"
"949","53","645","656","1699","2293","pre-booking","11","monthly","0","0","0","0","154000","141167","141167","","2018-07-12","1"
"950","14","58","0","1703","937","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-12","1"
"951","68","645","656","1623","4010","pre-booking","11","monthly","0","0","0","0","208000","190667","190667","","2018-07-12","1"
"952","16","512","81","1707","945","pre-booking","12","half-yearly","5000","500","0","0","132000","137500","137500","","2018-07-12","1"
"953","68","645","656","1708","4026","pre-booking","11","monthly","5000","0","0","0","156000","148000","148000","","2018-07-12","1"
"954","85","645","765","1634","4258","pre-booking","11","monthly","2000","500","0","0","168000","156500","156500","2500","2018-07-12","0"
"955","68","645","656","1710","4020","pre-booking","11","monthly","1`0000","0","0","0","198000","181501","181501","5000","2018-07-12","1"
"956","68","645","656","1711","4009","pre-booking","11","monthly","5000","0","0","0","208000","195667","195667","","2018-07-12","1"
"957","85","645","765","1633","4269","pre-booking","11","monthly","2000","0","0","0","168000","156000","156000","2000","2018-07-12","0"
"958","85","645","765","1712","4224","pre-booking","11","monthly","0","0","0","0","144000","132000","132000","","2018-07-12","0"
"959","85","645","765","1632","4270","pre-booking","11","monthly","2000","0","0","0","168000","156000","156000","2000","2018-07-12","0"
"960","85","645","765","1700","4228","pre-booking","11","monthly","2000","0","0","0","156000","145000","145000","","2018-07-12","0"
"961","85","645","765","1639","4236","pre-booking","11","monthly","5000","500","0","0","144000","132000","137500","5500","2018-07-12","0"
"962","68","645","656","1713","4024","pre-booking","11","monthly","5000","0","0","0","156000","148000","148000","","2018-07-12","1"
"963","68","645","656","1714","4014","pre-booking","11","monthly","15000","0","0","0","168000","127006","169000","41994","2018-07-12","1"
"964","68","645","656","1716","4020","pre-booking","11","monthly","5000","0","0","0","198000","181500","186500","5000","2018-07-12","1"
"965","51","644","654","1462","2170","instant-booking","1","monthly","0","500","4000","0","138000","12000","12000","","2018-07-12","1"
"966","51","644","654","1354","2178","instant-booking","9","monthly","0","500","16500","0","150000","113000","113000","","2018-07-12","1"
"967","79","645","656","1717","3521","pre-booking","11","monthly","0","0","0","0","180000","165000","165000","","2018-07-12","1"
"968","85","645","765","1636","4235","pre-booking","11","monthly","","0","0","0","168000","154000","154000","","2018-07-12","0"
"969","51","644","654","1719","2210","pre-booking","6","monthly","2000","0","0","0","150000","77000","77000","","2018-07-12","1"
"970","51","644","654","1721","2211","pre-booking","6","monthly","2000","0","0","0","150000","77000","77000","","2018-07-12","1"
"971","73","58","0","1724","3265","instant-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-12","1"
"972","85","645","765","1637","4234","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-12","0"
"973","51","644","654","1725","2165","instant-booking","9","monthly","0","500","5500","0","150000","113000","113000","","2018-07-12","1"
"974","68","645","656","1132","4030","pre-booking","11","monthly","5500","0","0","0","198000","153150","187000","33850","2018-07-12","1"
"975","85","645","765","1635","4259","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-12","0"
"976","85","645","765","1706","4265","pre-booking","11","monthly","0","0","0","0","156000","143000","143000","","2018-07-12","0"
"977","57","645","656","1727","2429","pre-booking","6","monthly","0","500","0","-24000","192000","84500","84500","5500","2018-07-12","1"
"978","57","645","656","1727","2430","pre-booking","6","monthly","5500","0","0","0","208000","109500","109500","","2018-07-12","0"
"979","65","645","1036","1426","2747","pre-booking","11","monthly","4000","0","0","0","156000","143000","147000","4000","2018-07-12","1"
"980","65","645","1036","1728","2748","pre-booking","11","monthly","0","0","0","0","156000","143000","143000","","2018-07-12","1"
"981","57","645","656","1730","2423","pre-booking","2","monthly","","0","0","0","208000","34667","34667","","2018-07-12","0"
"982","57","645","656","1730","2423","pre-booking","2","monthly","","0","0","0","208000","34667","34667","","2018-07-12","0"
"983","16","512","81","1731","954","instant-booking","12","monthly","5000","500","0","0","156000","161500","161500","","2018-07-12","1"
"984","51","644","654","1732","2186","pre-booking","3","monthly","0","500","12500","0","150000","38000","38000","","2018-07-12","1"
"985","79","645","656","1734","3528","pre-booking","11","monthly","0","0","0","0","180000","165000","165000","","2018-07-12","1"
"986","85","645","765","1662","4246","pre-booking","11","monthly","0","0","0","0","192000","176000","176000","","2018-07-12","0"
"987","85","645","765","1665","4244","pre-booking","11","monthly","0","0","0","0","168000","154000","154000","","2018-07-12","0"
"988","51","644","654","1735","2187","pre-booking","6","monthly","0","500","12500","0","150000","75500","75500","","2018-07-12","1"
"989","79","645","656","1736","3525","pre-booking","11","monthly","0","0","0","0","180000","165000","165000","","2018-07-12","1"
"990","76","645","656","1738","3460","pre-booking","11","monthly","0","0","0","0","176000","161333","161333","","2018-07-12","1"
"991","76","645","656","1739","3447","pre-booking","11","monthly","0","0","0","0","242000","221833","221833","","2018-07-12","1"
"992","76","645","656","1740","3463","pre-booking","11","monthly","0","0","0","0","242000","221833","221833","","2018-07-12","1"
"993","52","644","816","1587","2232","pre-booking","6","monthly","3000","0","0","0","0","3000","3000","","2018-07-12","1"
"994","52","644","816","1742","2223","instant-booking","9","monthly","0","500","7500","0","0","-4750","500","5250","2018-07-12","1"
"995","53","645","656","1743","2281","pre-booking","11","monthly","0","0","0","0","148500","136125","136125","","2018-07-13","1"
"996","87","1610","0","1744","4358","instant-booking","12","yearly","5000","500","0","0","120000","115500","125500","10000","2018-07-13","1"
"997","85","645","765","1715","4242","pre-booking","11","monthly","5500","","0","-18000","168000","143000","143000","5000","2018-07-13","1"
"998","22","651","0","1746","1120","pre-booking","11","monthly","3000","","0","0","120000","88750","113000","24250","2018-07-13","1"
"999","50","651","0","1747","4098","pre-booking","11","monthly","5000","500","0","0","0","-9250","5500","14750","2018-07-13","1"
"1000","66","872","0","1748","3144","pre-booking","10","yearly","5000","500","5500","0","125000","109667","109667","","2018-07-13","1"
"1001","22","651","0","1749","1147","pre-booking","11","monthly","5000","500","0","0","144000","0","137500","137500","2018-07-13","0"
"1002","22","651","0","1749","1147","pre-booking","11","monthly","5000","500","0","0","144000","137500","137500","","2018-07-13","0"
"1003","22","651","0","1749","1147","pre-booking","11","monthly","5000","500","0","0","144000","137500","137500","","2018-07-13","0"
"1004","14","58","0","486","927","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-13","1"
"1005","14","58","0","1753","936","instant-booking","12","half-yearly","5000","500","0","0","192000","197500","197500","","2018-07-13","1"
"1006","3","58","0","1754","159","instant-booking","12","half-yearly","5000","500","0","0","204000","209500","209500","","2018-07-13","1"
"1007","34","512","3","1755","1509","pre-booking","12","half-yearly","5000","500","0","0","216000","221500","221500","","2018-07-13","1"
"1008","3","58","0","1756","175","pre-booking","12","half-yearly","5000","500","0","0","204000","167000","209500","42500","2018-07-13","1"
"1009","3","58","0","1758","174","pre-booking","12","half-yearly","5000","500","0","0","192000","192000","197500","5500","2018-07-13","1"
"1010","44","645","765","1757","1967","pre-booking","11","monthly","550","0","0","0","192000","176550","176550","","2018-07-13","1"
"1011","44","645","765","1759","1979","pre-booking","11","monthly","1500","0","0","0","216000","164500","199500","35000","2018-07-13","1"
"1012","85","645","765","1700","4246","pre-booking","11","monthly","0","0","0","0","192000","176000","176000","","2018-07-14","1"
"1013","85","645","765","1631","4251","pre-booking","11","monthly","5500","0","0","0","144000","137500","137500","","2018-07-14","1"
